cycle,state,date,days_to_election,dimension,bucket,ballots_total,source_tier,source_name,retrieved_at
2024,NC,2024-10-05,31,age,35-44,2451,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-05,31,age,45-54,2332,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-05,31,age,55-64,3572,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-05,31,age,65+,11768,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-05,31,race,asian,528,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-05,31,race,black,1953,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-05,31,race,hispanic,539,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-05,31,race,other,509,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-05,31,race,unknown,3474,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-05,31,race,white,16849,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-05,31,sex,female,11536,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-05,31,sex,male,10144,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-05,31,sex,unknown,2234,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-06,30,age,18-24,1576,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-06,30,age,25-34,2267,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-06,30,age,35-44,2477,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-06,30,age,45-54,2360,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-06,30,age,55-64,3603,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-06,30,age,65+,11854,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-06,30,race,asian,531,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-06,30,race,black,1968,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-06,30,race,hispanic,543,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-06,30,race,other,512,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-06,30,race,unknown,3531,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-06,30,race,white,16989,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-06,30,sex,female,11640,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-06,30,sex,male,10233,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-06,30,sex,unknown,2264,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-07,29,age,18-24,1987,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-07,29,age,25-34,2797,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-07,29,age,35-44,2991,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-07,29,age,45-54,2986,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-07,29,age,55-64,4635,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-07,29,age,65+,15991,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-07,29,race,asian,689,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-07,29,race,black,2567,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-07,29,race,hispanic,674,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-07,29,race,other,653,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-07,29,race,unknown,4216,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-07,29,race,white,22505,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-07,29,sex,female,15397,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-07,29,sex,male,13172,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-07,29,sex,unknown,2818,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-08,28,age,18-24,2296,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-08,28,age,25-34,3140,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-08,28,age,35-44,3351,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-08,28,age,45-54,3346,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-08,28,age,55-64,5301,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-08,28,age,65+,18768,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-08,28,race,asian,792,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-08,28,race,black,3054,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-08,28,race,hispanic,755,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-08,28,race,other,734,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-08,28,race,unknown,4626,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-08,28,race,white,26140,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-08,28,sex,female,17941,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-08,28,sex,male,15121,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-08,28,sex,unknown,3140,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-09,27,age,18-24,2605,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-09,27,age,25-34,3523,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-09,27,age,35-44,3715,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-09,27,age,45-54,3775,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-09,27,age,55-64,6121,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-09,27,age,65+,21916,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-09,27,race,asian,908,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-09,27,race,black,3473,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-09,27,race,hispanic,849,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-09,27,race,other,827,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-09,27,race,unknown,5125,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-09,27,race,white,30351,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-09,27,sex,female,20776,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-09,27,sex,male,17359,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-09,27,sex,unknown,3520,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-10,26,age,18-24,2933,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-10,26,age,25-34,3875,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-10,26,age,35-44,4041,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-10,26,age,45-54,4205,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-10,26,age,55-64,6853,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-10,26,age,65+,24936,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-10,26,race,asian,991,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-10,26,race,black,3981,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-10,26,race,hispanic,950,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-10,26,race,other,906,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-10,26,race,unknown,5561,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-10,26,race,white,34315,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-10,26,sex,female,23551,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-10,26,sex,male,19401,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-10,26,sex,unknown,3891,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-11,25,age,18-24,3431,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-11,25,age,25-34,4415,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-11,25,age,35-44,4601,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-11,25,age,45-54,4834,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-11,25,age,55-64,7949,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-11,25,age,65+,28754,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-11,25,race,asian,1157,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-11,25,race,black,4612,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-11,25,race,hispanic,1080,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-11,25,race,other,1048,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-11,25,race,unknown,6184,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-11,25,race,white,39730,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-11,25,sex,female,27317,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-11,25,sex,male,22233,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-11,25,sex,unknown,4434,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-12,24,age,18-24,3728,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-12,24,age,25-34,4700,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-12,24,age,35-44,4890,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-12,24,age,45-54,5106,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-12,24,age,55-64,8382,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-12,24,age,65+,30193,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-12,24,race,asian,1252,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-12,24,race,black,4912,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-12,24,race,hispanic,1153,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-12,24,race,other,1107,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-12,24,race,unknown,6450,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-12,24,race,white,41942,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-12,24,sex,female,28914,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-12,24,sex,male,23429,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-12,24,sex,unknown,4656,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-13,23,age,18-24,3773,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-13,23,age,25-34,4740,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-13,23,age,35-44,4942,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-13,23,age,45-54,5153,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-13,23,age,55-64,8431,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-13,23,age,65+,30315,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-13,23,race,asian,1258,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-13,23,race,black,4947,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-13,23,race,hispanic,1159,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-13,23,race,other,1117,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-13,23,race,unknown,6532,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-13,23,race,white,42158,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-13,23,sex,female,29095,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-13,23,sex,male,23567,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-13,23,sex,unknown,4692,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-14,22,age,18-24,4207,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-14,22,age,25-34,5143,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-14,22,age,35-44,5315,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-14,22,age,45-54,5526,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-14,22,age,55-64,9044,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-14,22,age,65+,32605,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-14,22,race,asian,1332,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-14,22,race,black,5342,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-14,22,race,hispanic,1262,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-14,22,race,other,1181,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-14,22,race,unknown,7031,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-14,22,race,white,45497,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-14,22,sex,female,31444,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-14,22,sex,male,25333,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-14,22,sex,unknown,5063,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-15,21,age,18-24,4771,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-15,21,age,25-34,5640,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-15,21,age,35-44,5769,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-15,21,age,45-54,5960,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-15,21,age,55-64,9834,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-15,21,age,65+,35250,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-15,21,race,asian,1407,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-15,21,race,black,5869,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-15,21,race,hispanic,1376,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-15,21,race,other,1275,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-15,21,race,unknown,7580,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-15,21,race,white,49500,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-15,21,sex,female,34251,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-15,21,sex,male,27450,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-15,21,sex,unknown,5523,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-16,20,age,18-24,5241,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-16,20,age,25-34,6036,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-16,20,age,35-44,6178,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-16,20,age,45-54,6348,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-16,20,age,55-64,10522,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-16,20,age,65+,37573,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-16,20,race,asian,1476,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-16,20,race,black,6314,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-16,20,race,hispanic,1468,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-16,20,race,other,1345,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-16,20,race,unknown,8088,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-16,20,race,white,52981,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-16,20,sex,female,36721,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-16,20,sex,male,29244,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-16,20,sex,unknown,5933,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-17,19,age,18-24,20897,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-17,19,age,25-34,28250,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-17,19,age,35-44,33998,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-17,19,age,45-54,47945,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-17,19,age,55-64,86065,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-17,19,age,65+,224077,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-17,19,race,asian,5693,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-17,19,race,black,83754,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-17,19,race,hispanic,8743,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-17,19,race,other,6680,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-17,19,race,unknown,26611,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-17,19,race,white,307370,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-17,19,sex,female,227845,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-17,19,sex,male,189400,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-17,19,sex,unknown,23987,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-18,18,age,18-24,40764,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-18,18,age,25-34,53837,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-18,18,age,35-44,66886,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-18,18,age,45-54,95061,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-18,18,age,55-64,160146,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-18,18,age,65+,375320,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-18,18,race,asian,10221,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-18,18,race,black,144999,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-18,18,race,hispanic,16010,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-18,18,race,other,11745,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-18,18,race,unknown,45186,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-18,18,race,white,559584,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-18,18,sex,female,408590,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-18,18,sex,male,340512,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-18,18,sex,unknown,42912,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-19,17,age,18-24,54384,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-19,17,age,25-34,72017,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-19,17,age,35-44,87325,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-19,17,age,45-54,127355,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-19,17,age,55-64,203146,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-19,17,age,65+,422397,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-19,17,race,asian,13663,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-19,17,race,black,177553,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-19,17,race,hispanic,20940,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-19,17,race,other,14929,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-19,17,race,unknown,55739,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-19,17,race,white,679085,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-19,17,sex,female,497699,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-19,17,sex,male,415115,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-19,17,sex,unknown,53810,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-20,16,age,18-24,61421,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-20,16,age,25-34,80381,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-20,16,age,35-44,96359,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-20,16,age,45-54,141576,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-20,16,age,55-64,220988,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-20,16,age,65+,444094,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-20,16,race,asian,15611,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-20,16,race,black,193328,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-20,16,race,hispanic,23442,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-20,16,race,other,16572,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-20,16,race,unknown,60997,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-20,16,race,white,729819,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-20,16,sex,female,539252,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-20,16,sex,male,446367,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-20,16,sex,unknown,59200,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-21,15,age,18-24,80038,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-21,15,age,25-34,108081,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-21,15,age,35-44,129516,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-21,15,age,45-54,187086,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-21,15,age,55-64,292754,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-21,15,age,65+,600235,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-21,15,race,asian,19947,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-21,15,race,black,258014,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-21,15,race,hispanic,30266,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-21,15,race,other,21409,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-21,15,race,unknown,80403,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-21,15,race,white,980749,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-21,15,sex,female,724442,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-21,15,sex,male,594726,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-21,15,sex,unknown,78542,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-22,14,age,18-24,97881,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-22,14,age,25-34,135413,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-22,14,age,35-44,162433,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-22,14,age,45-54,229678,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-22,14,age,55-64,357012,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-22,14,age,65+,740552,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-22,14,race,asian,23727,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-22,14,race,black,312552,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-22,14,race,hispanic,36606,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-22,14,race,other,25784,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-22,14,race,unknown,98915,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-22,14,race,white,1216821,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-22,14,sex,female,895426,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-22,14,sex,male,730584,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-22,14,sex,unknown,96959,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-23,13,age,18-24,116391,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-23,13,age,25-34,164521,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-23,13,age,35-44,197163,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-23,13,age,45-54,272436,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-23,13,age,55-64,416810,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-23,13,age,65+,857999,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-23,13,race,asian,27666,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-23,13,race,black,360387,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-23,13,race,hispanic,43176,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-23,13,race,other,30065,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-23,13,race,unknown,117460,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-23,13,race,white,1436462,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-23,13,sex,female,1054496,1,nc-sbe,2026-09-06T15:36:54+00:00
2024,NC,2024-10-23,13,sex,male,855301,1,nc-sbe,2026-09-06T15:36:54+00:00
